init,member,verifying,REOF1,REOF2,REOF3,REOF4,REOF5,REOF6,REOF7,REOF8,REOF9,REOF10
2000-aug19,ens1,200009,1.28710,-0.06967,-0.46845,-0.07383,-1.37868,-2.03674,-0.19019,-0.34862,0.93842,1.12702
2000-aug24,ens1,200009,-1.19743,1.45500,1.70816,-0.59148,-0.22650,-0.02210,0.72286,-0.33209,1.49778,0.52094
2000-aug29,ens1,200009,0.74428,1.33015,-0.17957,1.13534,-0.74810,-0.81611,0.06024,-0.09707,0.92860,1.24215
2001-jun15,ens1,200107,-0.41608,0.52257,0.17344,-0.42843,0.07092,0.21282,-0.29005,0.03246,-0.58834,0.18655
2001-jun20,ens1,200107,-0.25166,-0.48507,0.04568,-0.16975,-1.58411,-0.06212,-1.23826,-1.16974,0.43544,0.26269
2001-jun25,ens1,200107,0.65252,0.08152,0.06147,-0.67658,-0.21630,-0.55863,0.56762,0.37052,-0.11293,-0.23994
2001-jun30,ens1,200107,-1.02972,-0.06660,-0.45090,-0.27498,-0.85913,-1.25363,-1.15909,-0.65381,-0.30420,1.23455
2001-jul15,ens1,200108,0.48877,0.60266,0.17821,1.57869,0.48492,-0.73281,-1.40263,-0.13261,0.32749,-0.22927
2001-jul20,ens1,200108,1.08751,-0.05275,-1.00142,0.61518,0.36619,0.08712,-0.90500,-0.25322,0.74184,0.18452
2001-jul25,ens1,200108,0.43498,-0.44374,0.98785,0.14711,0.86881,0.57824,-0.42930,-1.09031,-1.26240,-1.55473
2001-jul30,ens1,200108,0.24393,-0.43088,-0.13974,0.65870,0.08836,-0.99942,-0.76271,0.08762,0.88872,-1.23696
2001-aug14,ens1,200109,-0.88140,1.22169,1.36086,0.38048,-0.36400,0.46755,0.03316,-0.76654,0.79573,-0.82889
2001-aug19,ens1,200109,0.92701,0.67757,-2.17732,-0.16899,-0.36201,-0.21647,-1.22470,-0.42635,-0.81217,-0.23023
2001-aug24,ens1,200109,0.32664,1.45155,0.58650,0.48799,-0.38889,0.94161,-0.31074,-0.38690,-0.11188,1.31572
2001-aug29,ens1,200109,0.35415,0.05879,2.41857,0.21440,0.84784,0.52336,1.04394,0.42374,0.27782,-1.20107
2002-jun15,ens1,200207,-0.04618,-0.32939,-0.12615,-0.62262,0.88242,-0.16455,0.81163,-0.64954,0.43205,0.87806
2002-jun20,ens1,200207,0.47450,0.15275,-1.28917,-0.80468,-1.07455,0.93387,0.48259,-0.62151,-0.85792,1.15529
2002-jun25,ens1,200207,-0.07027,-1.05211,0.21556,-0.13850,0.46221,-2.22556,0.93395,0.82947,-0.23111,-0.22107
2002-jun30,ens1,200207,-0.25717,-0.67772,-0.91903,0.01331,-0.08734,-2.38590,-1.09330,0.18540,0.58093,-1.35925
2002-jul15,ens1,200208,-1.26556,0.83586,-0.18029,-0.00417,0.61018,-0.34603,0.31123,0.25921,-0.14206,0.81718
2002-jul20,ens1,200208,-0.89362,0.52509,-0.10110,-0.99373,-1.23495,-0.20493,-1.26390,-0.24053,-0.19558,0.23982
2002-jul25,ens1,200208,-0.67737,-0.27014,-0.75594,-1.11976,-0.18660,-0.53006,-0.14336,2.06971,-0.37417,0.86142
2002-jul30,ens1,200208,0.43778,-0.02530,0.08723,-0.91955,-0.67435,1.02696,0.56544,0.68305,0.65257,-0.40642
2002-aug14,ens1,200209,1.09474,-0.69688,0.64550,-1.21814,-1.22881,0.25809,-1.56166,2.43822,2.01315,0.66311
2002-aug19,ens1,200209,0.08915,0.43147,-0.05631,-0.58070,1.95574,-0.49049,2.11483,1.38989,-1.19847,-0.18678
2002-aug24,ens1,200209,-0.42538,1.12813,1.16981,-0.06524,0.27977,0.10587,1.36999,0.51264,0.30699,0.36566
2002-aug29,ens1,200209,0.51405,0.75094,-0.20103,0.95289,0.32905,-0.83341,2.17329,1.26308,-0.19617,0.05171
2003-jun15,ens1,200307,0.87295,1.14946,-0.44426,1.98547,0.66435,-1.76417,-1.53352,0.02011,0.68787,-0.01677
2003-jun20,ens1,200307,-0.08160,-0.16711,0.43737,0.93523,0.57089,-1.83219,0.27620,0.21648,0.87498,-1.22770
2003-jun25,ens1,200307,-0.49183,0.03131,-0.22307,0.06574,-1.78684,-0.51818,-0.65233,-0.49622,-0.64039,0.33096
2003-jun30,ens1,200307,0.03991,0.20392,-0.15418,0.28708,0.06603,-0.75268,0.32850,-0.61700,-0.07656,0.32938
2003-jul15,ens1,200308,-0.32523,-0.02005,0.64061,-0.47057,0.39883,-0.41244,0.12381,-0.36816,0.22914,-0.99503
2003-jul20,ens1,200308,0.53325,-0.39227,0.47693,1.66455,1.31618,-1.45653,-1.36851,-1.55451,-0.01421,-1.85605
2003-jul25,ens1,200308,-0.91682,-0.98566,-0.41162,-2.45635,-0.68155,2.47599,1.41341,-0.52192,-1.46242,1.19409
2003-jul30,ens1,200308,-1.14420,0.85533,-0.66138,0.19762,0.12784,0.33092,0.27681,-1.13430,-0.30829,1.26734
2003-aug14,ens1,200309,-0.35994,-1.39760,-0.79550,0.79907,0.93988,-0.05519,0.17204,1.69629,-0.63862,-0.38787
2003-aug19,ens1,200309,-2.43213,0.56773,-0.23378,-0.65503,0.24308,0.28414,-1.04922,-1.47256,-0.94970,0.33526
2003-aug24,ens1,200309,-0.42296,-0.91933,-1.69656,-1.57026,-0.46195,1.23149,-2.30020,0.60678,0.80594,0.43544
2003-aug29,ens1,200309,0.54805,-0.93901,-0.80941,-0.66578,0.33481,0.47961,-0.00294,-0.85177,-1.72914,0.66114
2004-jun15,ens1,200407,-0.22717,0.27770,1.19019,0.68712,0.19319,0.42713,-0.46467,0.52746,-0.00775,0.42166
2004-jun20,ens1,200407,1.01997,0.03544,0.25305,-0.65904,-0.60487,0.05733,0.42088,-0.37988,0.76700,0.00401
2004-jun25,ens1,200407,0.42320,0.27586,-0.29238,-1.40474,-0.38724,0.61942,0.19691,-0.09915,0.53568,-0.85450
2004-jun30,ens1,200407,0.38565,0.74283,-0.07110,-0.39668,-0.68746,0.25957,-0.33397,-0.95545,0.00321,1.33799
2004-jul15,ens1,200408,0.14326,-0.51196,0.59297,-0.19045,-1.88526,-0.15473,1.51527,0.71290,-0.63743,-0.31164
2004-jul20,ens1,200408,-0.06242,0.44777,-0.24411,-0.06385,-1.72114,-0.16339,0.68708,-0.85401,0.14068,1.20663
2004-jul25,ens1,200408,1.27040,0.39064,-1.08174,0.23680,-0.03126,-0.59259,0.16024,0.39044,0.08760,1.08738
2004-jul30,ens1,200408,-0.23116,0.45116,1.05896,-0.16060,0.12968,0.98112,-0.27978,1.12808,0.33445,1.72658
2004-aug14,ens1,200409,0.33917,0.17820,-1.66595,0.34876,-2.02435,0.32851,-2.04913,0.73374,1.48181,0.73643
2004-aug19,ens1,200409,0.33691,0.10185,1.01122,0.09145,0.26681,-1.43421,1.89242,-1.15008,1.81025,-0.53623
2004-aug24,ens1,200409,0.70746,-0.18551,-0.35625,-0.34647,0.11101,0.12775,0.35729,0.32931,1.28274,-1.13016
2004-aug29,ens1,200409,0.01623,0.23292,0.94486,0.18898,0.88411,-1.70233,0.59715,0.84565,-0.04009,-0.44150
2005-jun15,ens1,200507,0.85379,-0.68248,0.09954,0.02175,-0.93758,0.79563,0.54478,-0.55911,0.00424,-0.68542
2005-jun20,ens1,200507,-0.10334,-0.86355,1.83186,-0.16899,1.32887,-0.82979,1.15009,-0.36483,1.48301,-0.74722
2005-jun25,ens1,200507,-0.38315,-1.01325,0.81332,0.84242,-0.26436,-0.53772,0.79978,-1.35137,-0.90022,0.67159
2005-jun30,ens1,200507,0.13132,-0.87996,0.58586,0.51054,-0.11327,0.29403,0.08447,-0.66557,-0.40910,-1.17122
2005-jul15,ens1,200508,-0.26444,-0.87518,-0.58069,-0.21389,0.40234,0.10238,0.48661,0.19693,-0.29739,0.30761
2005-jul20,ens1,200508,0.25162,-0.48930,0.47460,1.06437,0.72415,-0.94253,-0.66081,0.99309,-1.05968,-1.26142
2005-jul25,ens1,200508,1.40994,-0.75889,-0.38133,0.62789,0.68508,0.32344,1.31204,0.13507,1.01736,0.82285
2005-jul30,ens1,200508,0.72943,-0.29262,-0.23761,0.11634,0.43902,0.84538,-0.70519,-0.33733,-0.78711,-2.09743
2005-aug14,ens1,200509,0.93076,-0.65095,-1.79972,-0.57933,-1.11893,0.41712,-0.27695,-0.41822,2.19532,-0.31564
2005-aug19,ens1,200509,1.05464,0.01135,-0.19509,1.93029,0.10484,-0.67450,0.71562,-0.27367,0.05095,-0.15209
2005-aug24,ens1,200509,-1.41265,-0.24188,-2.49586,0.25935,0.89524,-1.19494,-2.42675,0.64143,-0.33386,-0.48178
2005-aug29,ens1,200509,0.50779,-1.07836,-0.45539,-1.21085,-1.31991,0.62021,1.29870,-1.29722,-1.01447,0.12170
2006-jun15,ens1,200607,-0.99807,-0.71586,0.67834,-0.44982,0.48603,-1.33034,0.90729,1.40294,0.58238,0.00579
2006-jun20,ens1,200607,0.55868,-1.73416,-0.15313,0.13872,-0.05495,-2.25420,-1.76737,0.02400,0.17944,-0.57090
2006-jun25,ens1,200607,-0.77843,0.65672,0.66265,0.92435,0.30103,0.88921,-1.92490,0.65279,0.34769,0.53342
2006-jun30,ens1,200607,-0.21291,-0.49943,2.19997,0.67553,-0.23343,0.58995,0.45988,-0.57345,0.57184,0.77692
2006-jul15,ens1,200608,0.31357,1.30088,-0.04380,1.17902,-0.38318,1.11682,1.45382,-0.09818,1.13361,0.72075
2006-jul20,ens1,200608,-1.27331,1.47448,0.99586,0.40815,0.52647,0.17537,1.59131,0.64187,-0.48508,-0.70558
2006-jul25,ens1,200608,-0.60776,-0.40683,-0.29296,0.74118,0.29568,-2.43088,0.24342,0.81838,-1.73624,-1.67015
2006-jul30,ens1,200608,0.03868,1.03905,0.63302,1.13097,-1.06378,0.89477,-0.07014,0.69106,-0.61879,-0.47817
2006-aug14,ens1,200609,0.11623,1.64911,-0.47751,0.62478,2.73105,-0.51606,1.04971,1.00375,-1.38661,-0.24645
2006-aug19,ens1,200609,0.20855,0.56102,-0.02062,0.33586,-0.13181,-0.62979,1.16811,-0.10441,1.53039,0.58058
2006-aug24,ens1,200609,0.25341,0.21806,0.07655,1.00749,0.31311,-0.50945,1.47935,0.26845,0.65438,1.56692
2006-aug29,ens1,200609,0.27933,-0.13268,-0.08421,0.81798,-0.55626,-1.00293,-1.93268,-0.95111,0.04933,-0.34228
2007-jun15,ens1,200707,0.21711,-0.85035,0.97701,-0.31489,-0.73209,0.42690,1.25439,0.30777,-0.23171,-0.14746
2007-jun20,ens1,200707,0.10149,-0.18972,-0.81124,0.33067,0.00848,0.14854,-0.41986,-0.40526,0.24743,0.33442
2007-jun25,ens1,200707,0.86882,-0.50890,-0.43131,0.90163,-0.18573,-0.29130,1.17057,0.45338,-0.65028,-0.25596
2007-jun30,ens1,200707,-1.19038,-0.24970,0.48762,-0.27081,-0.26826,0.15996,-0.75758,-0.91954,-0.97522,0.41483
2007-jul15,ens1,200708,0.81115,-1.53243,1.19927,-0.44622,-0.65326,-0.23474,0.87004,0.54515,0.68118,-0.64607
2007-jul20,ens1,200708,0.91484,0.31506,0.47446,0.08288,-0.02883,-0.47363,1.32325,-0.04029,0.52307,-0.37437
2007-jul25,ens1,200708,1.01526,-0.96330,0.76463,-0.73045,0.27644,-0.17577,0.78137,0.13127,0.56066,-0.75331
2007-jul30,ens1,200708,0.57437,-0.00824,0.37518,-0.20254,-0.60107,0.43505,1.34179,-0.04292,0.24865,-0.80719
2007-aug14,ens1,200709,0.03579,0.32280,-1.17028,0.08806,-0.75674,1.57442,-0.85339,-2.31355,-0.03169,0.75312
