init,member,verifying,REOF1,REOF2,REOF3,REOF4,REOF5,REOF6,REOF7,REOF8,REOF9,REOF10
1994-aug14,ens1,199409,0.79517,0.81361,-0.52639,-0.33892,-0.05266,-0.03881,-2.39052,-1.32128,1.15635,-0.90662
1994-aug19,ens1,199409,0.61167,1.21784,-1.67956,0.11406,0.17357,-0.41021,0.66153,-0.47101,-0.72907,-0.47500
1994-aug24,ens1,199409,0.84055,-0.15033,0.75141,-1.11941,-1.22177,1.08855,0.34830,1.17637,0.31738,0.76804
1994-aug29,ens1,199409,1.21301,2.51182,-0.59654,-0.37062,-0.00072,1.04898,-1.83563,0.89147,0.23551,-0.55225
1995-jun15,ens1,199507,0.28870,-0.03543,-0.00988,-0.40474,-0.20358,-0.19916,-1.05481,-0.15377,0.10010,0.14399
1995-jun20,ens1,199507,-0.18456,1.14482,0.22758,-0.18086,0.51858,-1.15829,-2.16870,-1.69937,-1.47775,-0.36828
1995-jun25,ens1,199507,0.51827,0.35483,-1.52791,1.18574,-0.20849,1.14927,-2.85534,-0.09969,-0.26759,-0.76127
1995-jun30,ens1,199507,0.48356,-1.11788,-0.78240,-0.02977,-0.46942,0.88766,-0.98194,0.51774,-0.32760,0.14945
1995-jul15,ens1,199508,1.30213,-0.45645,0.09522,-1.36248,-0.74406,0.74070,0.16534,-1.53030,0.05077,0.22834
1995-jul20,ens1,199508,1.09445,-0.02988,-0.88780,-0.69627,0.50010,0.36896,-0.74243,-0.87189,0.24733,-0.05163
1995-jul25,ens1,199508,1.75206,-0.71395,0.46005,-1.01134,-1.63416,-0.84299,-0.09682,-1.22953,0.17038,0.40181
1995-jul30,ens1,199508,0.00432,0.85919,0.49436,-1.69059,-0.14979,-0.28583,-0.00092,-1.38986,-0.32910,-1.21741
1995-aug14,ens1,199509,-0.33508,0.59601,0.17695,-0.36500,-0.60261,-0.15294,-0.56618,-0.80835,-0.03779,-0.30475
1995-aug19,ens1,199509,1.41274,-0.57768,0.29888,-2.22660,-1.48264,1.78591,0.86084,-0.00030,2.31199,1.18526
1995-aug24,ens1,199509,-1.70504,0.77653,0.66403,-0.83040,-0.68761,-0.13811,0.30558,0.90841,-0.13053,-0.73025
1995-aug29,ens1,199509,-1.05040,-1.29119,-0.08116,0.28817,-1.32048,1.59413,-0.22736,0.28551,-0.61176,0.55302
1996-jun15,ens1,199607,0.05946,0.07429,-0.99438,1.49174,-0.92060,-0.86914,-1.22696,1.28245,-1.41136,-1.01684
1996-jun20,ens1,199607,-0.26741,0.99044,0.59980,-0.58150,0.86119,-0.67739,-0.75708,0.08402,0.05901,0.34779
1996-jun25,ens1,199607,0.96112,-0.25891,-1.26599,-0.65124,0.24237,0.46246,-1.06958,-0.25858,-0.22780,-0.10822
1996-jun30,ens1,199607,0.00658,0.53659,-0.91767,1.02854,0.71476,-0.84518,-0.52701,0.31190,-0.23305,-0.21162
1996-jul15,ens1,199608,0.40080,2.35176,-0.16488,-0.48518,-0.56911,0.03403,-1.26770,-0.75003,-0.12545,-0.21807
1996-jul20,ens1,199608,1.14652,0.39438,-0.97364,-0.74765,-1.57163,0.91542,-0.56325,-0.57092,0.07110,-1.37318
1996-jul25,ens1,199608,0.50837,1.55741,0.51534,-0.25665,-0.39812,0.49826,-0.98970,0.69802,0.45832,0.13294
1996-jul30,ens1,199608,-0.20225,1.26589,-0.94032,-1.12273,-0.41806,-0.10550,0.41417,-0.33725,-0.65807,-1.95460
1996-aug14,ens1,199609,0.47111,0.37508,-0.43255,-0.19694,-1.28377,0.24542,-1.53400,0.94406,0.12391,0.81125
1996-aug19,ens1,199609,-0.46543,1.02227,0.86022,-0.69582,-2.56665,0.08105,0.24651,-0.86942,-0.33831,-0.50804
1996-aug24,ens1,199609,-0.53848,-1.09886,0.95200,1.47648,-1.95114,-0.27250,-0.82593,-1.16847,-3.49185,0.15070
1996-aug29,ens1,199609,1.74556,-1.01293,1.59038,-0.11943,-1.10017,1.24787,-1.97638,0.13990,0.73852,1.09178
1997-jun15,ens1,199707,-1.81345,0.51303,-0.12450,0.20257,-0.23381,0.88011,-1.31282,0.03581,-1.07956,0.77988
1997-jun20,ens1,199707,-0.35942,-1.03352,-0.52191,0.27091,-0.96535,0.56926,-0.44988,-0.37091,-0.45769,0.32028
1997-jun25,ens1,199707,-0.19557,-0.44282,-0.54004,0.68396,-1.82697,-0.10813,-1.25323,-0.83831,-0.49664,-0.50049
1997-jun30,ens1,199707,0.95865,-2.44374,-0.19164,-0.08936,-0.17075,0.77918,-0.84552,-0.69511,-1.46496,0.04238
1997-jul15,ens1,199708,0.12932,-0.63044,-0.75547,2.00673,0.33130,0.07171,-1.92965,1.32913,-1.91160,0.54974
1997-jul20,ens1,199708,1.15744,0.61287,-0.52937,-0.70937,0.04780,-0.91453,-0.99214,-0.62163,1.12311,-0.22124
1997-jul25,ens1,199708,-0.51214,1.23109,0.64979,-1.53223,-0.48492,-0.11269,-0.36556,-0.23608,0.87712,-0.65441
1997-jul30,ens1,199708,1.47195,0.63306,0.25918,0.70746,-0.77964,0.52154,-0.50308,0.10513,0.08929,0.32005
1997-aug14,ens1,199709,-1.17370,0.88322,-0.71106,1.31187,0.59197,0.11239,-0.96757,0.17254,-3.49432,0.88076
1997-aug19,ens1,199709,0.25574,-1.17278,-0.85233,-0.01349,-0.83264,-1.00276,-0.86105,-1.28752,-0.82953,-0.64128
1997-aug24,ens1,199709,0.11710,0.87166,0.23384,3.11544,0.04906,-0.15612,-2.40829,1.76601,-3.23875,1.23346
1997-aug29,ens1,199709,-2.11345,0.53392,0.80119,1.67468,1.02536,-1.61596,-2.01959,2.24459,-2.68125,-0.79408
1998-jun15,ens1,199807,0.25549,-0.77884,0.20912,-1.02703,0.33179,0.81445,-0.14206,1.11702,-0.28557,0.18749
1998-jun20,ens1,199807,-0.89098,0.00340,-0.64212,-0.52352,-0.43111,1.44472,0.65369,0.80758,0.97619,-0.54203
1998-jun25,ens1,199807,0.53068,-1.12977,0.18841,-0.56238,1.74178,1.08366,1.27011,-0.08126,-0.07344,-0.60375
1998-jun30,ens1,199807,0.40143,-0.67397,-0.60170,0.74792,0.84963,-0.18822,0.56346,0.42703,-0.07304,-0.20692
1998-jul15,ens1,199808,-1.74488,1.00528,-0.16432,-0.57734,0.32444,-0.05992,-0.10838,0.81523,-0.07230,-0.86702
1998-jul20,ens1,199808,-0.80312,0.61914,-0.18451,1.37301,-0.45259,-0.10237,0.50082,0.52157,0.22096,0.84442
1998-jul25,ens1,199808,-0.57329,0.21691,0.00066,0.28162,-0.24693,0.30682,0.69037,-0.01627,0.01515,-1.01763
1998-jul30,ens1,199808,-0.14445,-2.04191,0.71960,0.31863,0.75147,0.34602,0.81777,-0.17500,-0.11426,-0.77384
1998-aug14,ens1,199809,1.22134,-0.77049,0.34700,0.30138,0.49429,1.88332,0.13567,-0.09723,0.98710,-0.33156
1998-aug19,ens1,199809,0.85327,0.57708,0.34910,-0.01941,-0.41012,1.05156,-0.33289,1.74195,0.14891,0.38892
1998-aug24,ens1,199809,0.62790,-0.86179,-0.78234,-0.25057,0.12115,-0.53455,-0.24912,1.07811,-1.62770,-0.61324
1998-aug29,ens1,199809,-2.25617,-1.23850,0.71436,0.85064,-1.54785,-0.98073,0.55656,1.31080,-1.25393,-0.16569
1999-jun15,ens1,199907,1.94692,-0.28599,-1.34638,-0.16701,-1.15073,0.96099,-1.63250,-1.88938,0.44086,-0.18794
1999-jun20,ens1,199907,1.22449,-0.02473,-1.25091,0.71229,-0.29254,-0.23006,-0.58983,0.10527,0.97094,-0.60124
1999-jun25,ens1,199907,-0.14935,0.99384,-0.60270,-0.35102,-1.13334,-0.90412,0.73009,0.02772,-0.24013,-0.38349
1999-jun30,ens1,199907,0.76423,1.16747,-0.46744,0.38118,-0.98736,-1.60270,0.00627,-1.38495,1.50345,-0.46057
1999-jul15,ens1,199908,-0.52326,0.31839,-0.04508,-0.28910,-0.30859,0.45694,-1.21840,0.63030,-0.67868,0.19328
1999-jul20,ens1,199908,1.74677,-1.49722,-0.30897,-0.12124,0.36693,-0.39215,-0.36172,-0.43816,-0.68840,-0.13447
1999-jul25,ens1,199908,0.98791,-1.25310,-0.07098,0.10349,-2.06717,-0.83410,0.39688,-0.68388,-0.52193,-0.27691
1999-jul30,ens1,199908,0.25026,0.73603,0.00764,-0.64021,-0.84445,-1.29089,-0.44839,-0.90719,0.11591,1.17698
1999-aug14,ens1,199909,0.03299,-0.47159,0.14960,0.02709,-0.89620,1.51247,0.22435,-0.74826,-0.20221,-1.02059
1999-aug19,ens1,199909,-2.57597,-0.93886,-1.32236,0.54619,0.54742,-1.33694,-0.04974,0.49436,-0.22276,0.40767
1999-aug24,ens1,199909,0.31234,-0.78866,-0.40740,-0.96150,0.72374,-0.17861,-0.08068,-0.19567,-1.70217,-1.71623
1999-aug29,ens1,199909,-0.76083,0.19003,-0.46665,-0.01278,-1.96603,0.16852,0.22125,0.76572,-1.42113,-1.19834
2000-jun15,ens1,200007,-0.73172,1.55451,0.27955,-2.01786,0.20736,-1.58841,-0.19681,-2.34982,0.41631,-0.02778
2000-jun20,ens1,200007,-0.23825,-0.50607,0.56982,0.50441,-0.81599,-0.48301,0.28596,-0.73886,1.06484,0.90698
2000-jun25,ens1,200007,-1.31973,1.54243,-0.58675,0.12587,0.30102,-0.19751,-1.05360,-0.90495,-0.82971,-0.09988
2000-jun30,ens1,200007,-1.82516,3.55755,-1.36046,-0.65331,-1.12199,-1.00132,-0.26282,0.53680,0.23845,-1.43920
2000-jul15,ens1,200008,0.46944,2.23655,0.56494,-0.21698,-0.24892,0.76048,-0.92220,-0.54173,-0.38237,-0.62825
2000-jul20,ens1,200008,0.86135,0.48730,-0.09820,0.39375,-0.86520,-0.19838,-0.32068,0.26337,-0.42346,1.83963
2000-jul25,ens1,200008,-1.33059,0.08805,-0.69075,-0.55071,-0.67119,-0.35012,0.95299,-1.37300,0.06218,0.01125
2000-jul30,ens1,200008,0.19411,1.48662,-1.17243,0.48728,-0.48345,0.14963,0.64836,-0.41979,0.98049,-1.25319
2000-aug14,ens1,200009,-0.55924,1.10773,-0.78565,-1.38669,-2.18338,0.05186,0.51243,-0.43649,1.34144,-1.08623
2000-aug19,ens1,200009,1.08280,1.88198,-1.07187,0.71573,-0.29119,-0.24547,-0.41074,-0.52491,0.46644,1.31140
2000-aug24,ens1,200009,0.86841,0.17974,1.19199,-1.80458,-1.80435,0.11507,-0.84114,-0.23783,1.30945,-0.11961
2000-aug29,ens1,200009,0.84131,0.76964,-0.59101,-0.05383,-1.96069,-0.17603,0.65835,-0.17147,0.49418,0.73616
2001-jun15,ens1,200107,-0.25574,-0.43387,0.33409,0.12340,0.23960,-0.13860,-0.62452,0.10296,-0.51853,-0.05725
2001-jun20,ens1,200107,0.70643,0.27368,0.38596,-0.05487,0.75984,1.01290,-0.30084,1.22058,0.20240,0.37614
2001-jun25,ens1,200107,-0.19150,0.30012,-0.23218,0.08455,0.96782,-0.41468,-0.73416,-1.16103,0.04606,0.25805
2001-jun30,ens1,200107,0.08207,1.01671,1.37331,0.67700,0.34595,0.70587,-0.75107,0.51404,-0.54262,2.16935
2001-jul15,ens1,200108,-0.74138,0.74927,-0.38423,-0.30959,-0.88761,0.11769,1.20567,1.05379,0.28756,-0.30429
2001-jul20,ens1,200108,-1.31832,-0.56270,-0.31304,0.80349,0.46608,0.91999,0.30301,0.20998,0.11069,1.12640
2001-jul25,ens1,200108,-0.68316,-0.65665,0.06704,-0.88367,1.50830,1.19787,0.54185,-0.08851,-1.52210,-1.46700
2001-jul30,ens1,200108,-0.53630,0.94851,-0.25684,0.04595,0.58405,-0.09435,0.55774,0.97415,0.61595,-0.83534
2001-aug14,ens1,200109,0.56195,0.28658,0.90615,-1.64755,-1.48165,0.18022,0.35342,0.41222,0.75498,-1.61429
2001-aug19,ens1,200109,-0.53806,-0.22362,-0.11997,2.09564,-0.43498,0.50735,-0.22101,0.53576,-1.31991,0.10789
2001-aug24,ens1,200109,0.28419,-0.60976,0.07775,-0.78882,-2.28396,0.81120,0.18454,0.31637,-0.60336,0.99586
2001-aug29,ens1,200109,0.20185,-0.09221,-0.93215,-2.42461,-0.01380,-0.30999,0.54802,-0.82240,0.33761,-1.40017
2002-jun15,ens1,200207,-0.36998,-0.73820,0.38201,0.07457,0.67052,0.96740,-0.00736,-1.01242,0.29610,1.08929
2002-jun20,ens1,200207,0.68777,-0.87748,-0.18061,1.54940,-0.08746,0.35907,-0.44716,-0.29960,-1.25526,1.16945
2002-jun25,ens1,200207,-0.53038,2.21153,-0.52089,-0.31653,0.89069,-0.73855,0.09119,-1.25398,0.44758,0.12594
2002-jun30,ens1,200207,-0.48070,2.92105,-0.10461,0.99938,0.20085,-0.91937,-0.20386,1.54253,0.83019,-0.87919
2002-jul15,ens1,200208,-0.26724,0.43119,1.45783,-0.02736,-0.79988,-0.07631,-0.05532,-0.60840,-0.13555,0.86592
2002-jul20,ens1,200208,0.96485,-0.01558,0.96524,-0.00852,-0.15264,-0.28932,-1.14285,1.65997,-0.47264,0.22180
2002-jul25,ens1,200208,-0.19947,0.24598,0.65732,0.84142,0.94036,-2.50639,-0.76316,0.05384,-0.41196,1.44414
2002-jul30,ens1,200208,0.08181,-1.36472,-0.17029,-0.05173,0.65264,-0.66708,-0.05129,0.05404,0.49227,0.03438
2002-aug14,ens1,200209,0.08017,-0.80112,-1.05805,-1.00246,0.13380,-1.25377,-1.14939,1.57581,1.07697,1.61116
2002-aug19,ens1,200209,-0.80847,-0.03061,-0.25695,0.47705,0.68292,-1.83959,0.03584,-2.47338,-0.91866,-0.51791
