init,member,verifying,REOF1,REOF2,REOF3,REOF4,REOF5,REOF6,REOF7,REOF8,REOF9,REOF10
1994-dec17,ens1,199501,-0.35639,-0.96205,-0.89934,-1.10561,-0.65821,-0.55901,0.23665,1.44264,0.91430,0.72285
1994-dec22,ens1,199501,1.25787,0.42182,-0.32652,1.00525,-0.29769,0.95741,-0.08441,-1.52224,-0.47195,0.95846
1994-dec27,ens1,199501,0.37911,-0.80999,0.06090,-0.39791,1.19125,0.58052,0.53036,0.06261,-0.01128,1.30466
1994-jan16,ens1,199402,1.63501,2.81632,0.45288,1.14898,-0.07911,0.71933,1.99358,-2.74939,-0.93686,0.03616
1994-jan21,ens1,199402,-1.00078,0.22539,0.65386,0.05273,1.24097,-2.14562,1.93842,2.05764,1.65343,0.54552
1994-jan26,ens1,199402,0.83407,2.33227,0.21524,0.70152,-1.43452,-0.86534,1.07240,-1.54716,-1.12216,2.53950
1994-jan31,ens1,199402,0.92886,1.28713,2.43810,1.43290,1.72949,-0.79094,0.65004,-1.03488,-0.16599,1.50410
1994-feb10,ens1,199403,1.49631,1.22808,-0.70347,0.04384,-0.93835,1.01224,0.20925,-1.31354,-0.19633,1.31406
1994-feb15,ens1,199403,0.74735,0.60889,0.74393,0.41432,-0.26548,0.24422,0.37719,-0.93603,0.81169,1.55694
1994-feb20,ens1,199403,1.08781,0.23097,-0.58631,-0.48473,0.53590,0.08622,-0.02482,-0.48127,0.10404,0.94136
1994-feb25,ens1,199403,1.65504,-0.95381,-0.36457,0.12661,0.95468,0.80595,-0.64610,-0.38703,1.48521,0.41798
1995-dec02,ens1,199601,1.41488,1.56211,-0.07926,0.92693,1.12847,0.23749,1.01280,-1.05815,0.87141,0.28327
1995-dec07,ens1,199601,0.04570,0.37300,1.74668,1.76147,0.73631,-0.41848,-0.81439,0.08128,-0.03114,0.11352
1995-dec12,ens1,199601,0.13689,-0.50155,0.76387,1.37891,1.61877,0.15735,-0.24088,0.48741,1.48047,-0.65926
1995-dec17,ens1,199601,1.45114,0.07398,0.22917,0.09537,0.35809,1.16975,-0.77817,-1.36498,1.02715,1.20742
1995-dec22,ens1,199601,2.09359,0.53568,1.20919,0.54652,1.52421,0.81749,-0.86783,-1.18958,-0.17362,1.66412
1995-dec27,ens1,199601,0.57322,-0.03098,1.09520,0.62394,1.02118,1.53850,-0.97055,-0.66584,0.79652,1.17433
1995-jan16,ens1,199502,-1.10372,-1.78627,0.47066,-0.72809,0.93629,-0.83328,0.28738,1.23458,0.52158,0.28295
1995-jan21,ens1,199502,-0.25885,-1.03991,0.45676,0.25604,0.28828,0.53443,0.68470,-0.03359,0.89343,0.42256
1995-jan26,ens1,199502,0.25807,-1.47060,0.13636,0.65385,0.58963,0.65665,0.26207,0.61925,0.64181,1.23683
1995-jan31,ens1,199502,0.75519,-0.78461,0.16105,1.00215,0.48676,0.55841,0.77198,-1.37659,0.15386,0.32677
1995-feb10,ens1,199503,0.14380,-0.33990,0.95855,1.09642,1.66492,-1.02225,1.49725,0.23597,2.12035,-1.69627
1995-feb15,ens1,199503,-1.11663,-1.71964,0.48167,-0.36784,-0.14066,0.20328,-1.43303,0.82011,0.16875,1.30363
1995-feb20,ens1,199503,0.58578,-0.72278,-0.08074,-1.52001,0.66143,-0.45840,0.15440,0.71210,0.63783,1.20649
1995-feb25,ens1,199503,0.31564,-0.00480,0.10533,-0.08924,0.65978,-0.08459,-0.08657,1.26755,2.19306,-0.54411
1996-dec02,ens1,199701,-0.72610,-0.30875,0.91032,-0.38765,0.99149,-1.96763,0.92205,1.08438,-0.07613,1.63472
1996-dec07,ens1,199701,-0.71782,-0.54523,0.41708,-0.10126,0.31869,-0.36849,1.08635,0.77624,2.07548,0.35223
1996-dec12,ens1,199701,0.50285,1.03017,0.17021,-0.34108,-1.40748,0.17664,0.74416,-0.36396,-0.00392,1.40675
1996-dec17,ens1,199701,-1.29329,0.27224,1.29542,1.24785,-0.66343,-0.52771,-0.19899,0.14583,1.23333,1.52007
1996-dec22,ens1,199701,0.29847,0.83403,0.72414,0.05968,-1.45578,-0.17236,0.53424,0.14532,0.75844,1.19415
1996-dec27,ens1,199701,-0.47813,-0.58127,0.82687,0.97387,0.46707,-0.60418,-0.39012,-0.23004,0.23991,0.94617
1996-jan16,ens1,199602,-1.29214,-1.79400,0.22414,-0.18455,-0.40179,-0.09604,-1.20408,0.22597,0.62453,0.68212
1996-jan21,ens1,199602,1.18398,0.08373,-0.25493,-0.33266,0.46031,0.84414,0.45949,-0.84062,1.45971,0.39803
1996-jan26,ens1,199602,-1.71589,0.52015,0.83458,1.21870,-0.08062,-1.01393,0.43503,1.17882,1.44715,-0.65293
1996-jan31,ens1,199602,0.61945,-0.67049,-0.21652,-0.91771,0.54365,0.99485,0.18604,-0.56024,0.71633,1.88055
1996-feb10,ens1,199603,0.90310,1.56272,0.25972,-0.54323,-0.64162,0.67300,1.20024,-1.17128,0.20324,1.98066
1996-feb15,ens1,199603,0.75258,0.81491,0.97138,-0.09997,0.36553,-0.42541,1.79568,-1.31744,1.45114,2.03544
1996-feb20,ens1,199603,-0.49354,0.89155,1.21630,0.63270,0.31632,-1.22744,2.06951,-0.17196,0.99889,2.05323
1996-feb25,ens1,199603,-0.27142,1.31346,1.00979,0.27638,-0.23983,0.84284,2.78250,-1.32986,0.10536,2.59075
1997-dec02,ens1,199801,0.09159,-1.22763,-0.56003,-1.01099,-0.54878,-0.39301,-0.58486,0.87807,0.54911,-1.15231
1997-dec07,ens1,199801,-1.80615,-1.80663,-1.20527,1.10022,-1.43284,-0.00210,0.32853,-0.67292,-0.86486,-0.62763
1997-dec12,ens1,199801,-0.10525,-1.41111,-1.43081,-0.63130,-1.79584,0.23577,-1.61750,-0.22912,-0.42086,0.40119
1997-dec17,ens1,199801,-0.25401,-1.43008,-1.36307,-0.85348,-1.45862,-0.15208,0.23312,-0.66301,-0.69331,0.57641
1997-dec22,ens1,199801,-1.72110,-1.09333,-1.37224,-0.73043,-0.92566,-0.49406,0.96784,1.38063,0.51404,0.60122
1997-dec27,ens1,199801,-1.25970,-1.93973,-1.38899,0.72731,-2.00993,-0.49719,-0.28732,0.47552,-0.06987,-0.71561
1997-jan16,ens1,199702,1.62066,0.44137,0.66458,-0.64246,-0.54562,0.87819,-1.68189,-0.26477,0.20771,0.70802
1997-jan21,ens1,199702,-0.05206,0.33051,1.47416,0.50140,-1.37445,0.27766,0.24346,-2.49305,-1.23747,0.90628
1997-jan26,ens1,199702,1.38474,0.67926,0.33473,0.64790,-0.26760,0.86864,-0.27923,-0.50565,0.43009,0.23120
1997-jan31,ens1,199702,0.95007,0.58564,-0.60108,0.49074,0.43138,0.91364,0.03764,-0.26871,0.54878,-0.30340
1997-feb10,ens1,199703,1.28079,0.65725,1.37108,1.18365,2.10549,0.06428,-0.44486,0.39348,-1.07303,-0.50417
1997-feb15,ens1,199703,1.55753,0.04970,-0.20677,0.01368,1.85076,-0.46211,-0.55853,1.48867,-0.17952,0.31183
1997-feb20,ens1,199703,1.23290,0.14029,-0.62775,2.41320,0.67183,0.54025,0.31633,-0.16062,0.63647,-1.96222
1997-feb25,ens1,199703,1.18764,0.19894,-1.24443,0.81998,0.17857,1.38130,0.51567,-1.14422,-0.20308,-1.00645
1998-dec02,ens1,199901,-0.23093,-0.44448,0.80993,-0.54104,0.77658,0.26918,-2.29220,0.49931,0.29250,1.62822
1998-dec07,ens1,199901,-0.41162,0.34108,-0.04544,0.33457,0.47119,-0.40181,0.89325,0.04694,-0.03078,-1.16031
1998-dec12,ens1,199901,-0.07366,1.36423,-0.16381,0.04837,0.27350,0.38406,-0.23836,-1.03314,-0.63210,0.25982
1998-dec17,ens1,199901,-1.44708,0.27252,0.41956,1.32798,-0.46728,-0.87897,-1.05760,0.61402,-0.50270,-0.08123
