init,member,verifying,REOF1,REOF2,REOF3,REOF4,REOF5,REOF6,REOF7,REOF8,REOF9,REOF10
1994-dec17,ens1,199501,-0.19119,-0.97925,1.17232,1.54561,0.37549,-1.01087,0.28249,-0.66919,0.37309,0.07511
1994-dec22,ens1,199501,1.42656,0.73862,-1.07317,-1.60413,0.22055,0.11751,-0.83012,-0.64945,-0.97352,-1.11932
1994-dec27,ens1,199501,0.29898,-0.81309,0.58876,-0.04721,-1.29197,-0.25689,-0.55684,0.73897,0.23144,-0.80643
1994-jan16,ens1,199402,1.66403,3.02356,-0.95023,-2.82246,0.53810,0.66594,0.20409,0.16330,-0.83273,-2.72279
1994-jan21,ens1,199402,-0.95859,0.46827,0.48516,1.62076,-1.13915,-0.15598,1.92933,1.94242,0.68664,0.26602
1994-jan26,ens1,199402,0.73302,2.37411,-0.62738,-0.81956,1.50888,1.10063,1.43429,-1.58863,-1.65643,-2.21408
1994-jan31,ens1,199402,0.80059,1.35316,-1.50996,-1.03742,-1.84344,2.81417,1.11684,1.80049,0.38882,-0.83916
1994-feb10,ens1,199403,1.56845,1.35193,-0.07676,-0.98320,0.88532,-0.26469,-0.80658,-1.45148,-0.85716,-1.54124
1994-feb15,ens1,199403,0.69202,0.72670,-0.43980,-0.51496,-0.00163,1.16392,0.29353,-0.09586,0.81412,-1.23104
1994-feb20,ens1,199403,0.94078,0.30615,0.37731,-0.16293,-0.47032,-0.46963,0.26884,-0.74936,-0.25076,-0.90497
1994-feb25,ens1,199403,1.59183,-0.82490,-0.24623,-0.33276,-1.16284,-0.58822,-0.82624,-0.21752,1.77713,-0.33107
1995-dec02,ens1,199601,1.29552,1.49309,-0.80714,-1.13148,-0.87414,-0.23669,-0.08993,0.21676,0.81475,-1.73038
1995-dec07,ens1,199601,-0.14808,0.31447,-1.83000,0.03993,-0.74465,1.98966,0.43651,1.23438,0.24478,0.56569
1995-dec12,ens1,199601,0.10194,-0.54471,-1.17269,0.22311,-1.51221,0.13149,-0.21955,1.55410,1.81218,0.48404
1995-dec17,ens1,199601,1.37241,0.17727,-0.23478,-1.25628,-0.51412,0.34475,-1.05798,-0.91524,1.06918,-0.30292
1995-dec22,ens1,199601,1.88578,0.54010,-0.63381,-1.07338,-1.81228,1.57862,-0.56223,0.03371,0.47074,-1.00839
1995-dec27,ens1,199601,0.31157,0.04352,-0.56181,-1.05541,-1.10474,1.48133,-1.63867,0.45014,1.31394,-0.03083
1995-jan16,ens1,199502,-0.78155,-1.62291,0.88836,0.76407,-1.25701,0.14503,0.59601,1.23831,0.57157,0.77534
1995-jan21,ens1,199502,-0.24442,-1.18447,0.10274,-0.39968,-0.21807,-0.13329,-0.46316,0.69017,1.02196,-0.27556
1995-jan26,ens1,199502,0.68206,-1.10327,-0.46694,-0.07915,-0.93072,0.20510,-1.02160,0.34177,0.64618,-1.29264
1995-jan31,ens1,199502,1.01436,-0.72329,-0.77268,-1.55475,-0.56327,-0.07819,-0.36030,0.55365,0.27665,-1.10557
1995-feb10,ens1,199503,0.13084,-0.37066,-0.63800,-0.52263,-1.32935,-0.23237,0.95373,3.06527,1.68997,0.80182
1995-feb15,ens1,199503,-1.15867,-1.70894,0.31863,0.72449,-0.35046,1.01752,-0.79819,-0.13855,-0.03477,0.85643
1995-feb20,ens1,199503,0.41637,-0.89915,1.62368,0.79845,-0.80981,-0.01236,0.33180,0.28528,0.10427,-0.30846
1995-feb25,ens1,199503,-0.00693,-0.19175,0.07084,0.96419,-0.75974,-0.40732,-0.11706,1.38454,1.86972,1.06517
1996-dec02,ens1,199701,-0.76411,-0.26946,0.45808,1.23020,-0.96616,0.94638,1.87192,0.90651,-0.50367,-0.37965
1996-dec07,ens1,199701,-0.82693,-0.60711,0.42534,0.46732,-0.27021,-0.03435,0.34536,1.18236,1.88897,-0.22192
1996-dec12,ens1,199701,0.50908,1.24103,0.43898,-0.45739,1.39771,0.84054,-0.04926,-0.78171,-0.44398,-0.68429
1996-dec17,ens1,199701,-1.58133,0.25828,-1.06259,-0.37092,0.49174,1.52920,0.44738,0.82190,0.27185,0.99385
1996-dec22,ens1,199701,0.33507,0.86932,0.29076,0.31510,1.39776,1.10606,0.12740,-0.15620,0.12149,-0.42140
1996-dec27,ens1,199701,-0.65922,-0.37546,-0.95305,-0.36473,-0.54466,0.90262,0.38350,0.57260,-0.44058,0.25126
1996-jan16,ens1,199602,-1.40583,-1.98679,0.50722,0.08675,0.12740,0.31203,-0.38102,-0.05353,0.23171,1.34601
1996-jan21,ens1,199602,1.21552,0.04029,0.58271,-0.76432,-0.44257,-0.45016,-0.69304,0.01133,1.67488,-0.58419
1996-jan26,ens1,199602,-2.21474,0.41974,-0.87234,0.98694,0.31922,0.40311,1.22972,2.01210,0.87079,1.10021
1996-jan31,ens1,199602,0.52602,-0.80661,1.07472,-0.32549,-0.66171,-0.13543,-0.77515,-0.53371,0.78042,-1.30908
1996-feb10,ens1,199603,0.91474,1.68693,0.78850,-0.81461,0.69114,0.61448,-0.20364,-0.84847,0.04677,-2.13563
1996-feb15,ens1,199603,0.62892,0.63803,0.47824,-1.13979,-0.34618,1.12530,1.04392,0.28491,1.66260,-2.00715
1996-feb20,ens1,199603,-0.64768,0.76653,-0.21257,0.05587,-0.42065,1.25282,1.63798,1.29043,0.67732,-1.31830
1996-feb25,ens1,199603,-0.35671,1.49436,0.22092,-1.77913,0.38996,1.31313,-0.22068,0.93635,-0.05876,-3.48081
1997-dec02,ens1,199801,0.03923,-1.28344,1.12047,1.07862,0.45431,-0.95990,0.14361,0.22970,-0.17205,1.63481
1997-dec07,ens1,199801,-1.77128,-1.55856,-0.88317,-0.72147,1.51493,-1.37670,0.27237,-0.46896,-1.63310,-0.09572
1997-dec12,ens1,199801,0.02493,-1.36637,0.39294,0.32137,1.43038,-0.81728,-0.56196,-2.54980,-1.14879,0.47112
1997-dec17,ens1,199801,0.07373,-1.31604,0.87826,-0.30441,1.25050,-1.23073,0.18517,-1.79177,-1.32281,-0.10001
1997-dec22,ens1,199801,-1.47034,-0.65125,1.13903,1.33094,0.92984,-1.68731,0.48639,-0.79802,-0.53798,-0.46748
1997-dec27,ens1,199801,-1.22546,-1.74350,-0.67151,0.76120,1.89689,-1.48204,0.49317,-1.10713,-0.49441,0.59923
1997-jan16,ens1,199702,1.63541,0.32299,0.21473,0.00027,0.20953,1.59049,-1.14052,-0.60259,0.40973,0.66940
1997-jan21,ens1,199702,0.06890,0.53715,-0.50325,-2.42597,1.46382,2.60516,0.24269,-0.52202,-1.43115,-1.70301
1997-jan26,ens1,199702,1.33614,0.59889,-0.69254,-0.61331,0.27213,0.61221,-0.95727,0.14110,1.02055,-0.13306
1997-jan31,ens1,199702,0.68616,0.47905,-0.49612,-0.39982,-0.24384,-0.90076,-0.82943,0.15524,0.41732,-0.54099
1997-feb10,ens1,199703,0.88300,0.59935,-1.20142,0.18940,-1.77043,1.37709,0.08754,2.31973,-0.95043,-0.19249
1997-feb15,ens1,199703,1.28899,0.04002,-0.13145,1.68207,-1.91709,0.09325,0.25504,0.81013,0.01370,-0.06066
1997-feb20,ens1,199703,1.08839,0.22977,-2.44689,-0.50260,-0.42026,-1.20025,-0.32224,1.55268,0.89121,0.29953
1997-feb25,ens1,199703,0.92735,0.09569,-0.79588,-1.34567,0.03755,-1.52633,-0.91737,0.31528,-0.26858,-0.57492
1998-dec02,ens1,199901,-0.26279,-0.39869,0.06024,0.53667,-1.40840,1.63135,-0.90411,-0.89500,0.69576,1.27864
1998-dec07,ens1,199901,-0.08992,0.46408,-0.07110,-0.48005,-0.30908,-0.61278,0.43787,0.82852,0.05537,0.07251
1998-dec12,ens1,199901,-0.07660,1.44892,-0.25594,-1.21046,-0.15375,0.30295,-0.26067,-1.05356,-0.82781,-0.71720
1998-dec17,ens1,199901,-1.57222,0.40078,-1.30586,0.67077,0.55652,0.73616,0.42072,-0.54201,-0.61987,0.65119
1998-dec22,ens1,199901,0.71377,0.04056,0.27357,0.57005,-1.25049,0.68601,-0.20621,0.90732,0.89798,0.83754
1998-dec27,ens1,199901,-0.25164,-0.59931,1.38256,0.96537,-1.05475,0.80509,-0.69078,-0.12379,1.17401,0.62680
1998-jan16,ens1,199802,-2.50996,-1.83265,1.22260,1.62790,1.58609,-1.90921,1.49532,-0.72884,-0.30879,1.16116
1998-jan21,ens1,199802,0.02788,-0.35030,0.04338,-1.14081,1.50275,-1.56184,-0.42524,-1.25163,-1.65090,-0.87949
1998-jan26,ens1,199802,-0.21708,-1.50934,1.26781,-0.69578,1.44807,-2.31395,-0.79718,-1.22049,-0.13155,-1.20105
