init,member,verifying,REOF1,REOF2,REOF3,REOF4,REOF5,REOF6,REOF7,REOF8,REOF9,REOF10
2013-feb,ensmean,201303,-1.16676,0.71343,-0.15070,-0.07048,0.00682,-0.03236,-0.11247,-0.78666,-0.31797,0.16863
2014-jan,ensmean,201402,0.63310,-0.23093,-0.06498,-0.08124,0.19602,0.96506,-0.03216,0.80725,-0.02663,1.14703
2014-feb,ensmean,201403,0.86826,0.16087,0.49265,0.16066,0.93852,1.04633,0.18333,1.14476,0.71755,-0.10756
2015-jan,ensmean,201502,-0.62637,-1.19822,0.31975,0.52651,-0.12872,-0.64951,0.05892,0.21389,-0.20786,-0.56480
2015-feb,ensmean,201503,-0.36113,-0.68393,-0.99462,0.59958,-0.80557,-0.91146,0.20022,0.82073,0.04308,0.38994
2016-jan,ensmean,201602,0.13692,-0.64021,0.29931,0.55478,0.06504,-0.08825,-0.53312,0.27614,-1.26421,-0.41759
2016-feb,ensmean,201603,-0.20821,-1.65134,0.35853,0.86290,-0.15992,-1.14180,-0.01469,-0.00974,-1.33544,0.60045
2017-jan,ensmean,201702,0.14951,0.51056,0.21417,0.20028,0.53258,-0.61112,0.44806,0.57783,-1.03997,0.14730
2017-feb,ensmean,201703,0.00930,0.12142,-0.12644,-0.98213,-0.21362,0.24323,-0.33107,0.25735,-1.31834,1.35390
2018-jan,ensmean,201802,0.60887,-0.26026,0.98815,-0.12659,-0.06509,0.24494,-0.38509,-0.20479,0.54964,0.75290
2018-feb,ensmean,201803,0.34136,0.58631,-0.24405,0.08987,0.53719,0.65500,-0.19742,0.44715,-0.04057,0.13874
2019-jan,ensmean,201902,-0.78717,-0.20580,0.00913,-0.60175,-0.45308,-0.87635,-0.45033,-0.15036,-0.18564,0.04759
2019-feb,ensmean,201903,-0.13883,0.59274,0.27246,0.10726,0.00765,-0.20512,0.49229,-0.02737,-0.40182,0.98696
2020-jan,ensmean,202002,0.67928,1.00344,-0.70494,0.24861,-0.19090,-0.51386,0.16425,0.01537,-0.31632,0.20076
2020-feb,ensmean,202003,0.50698,0.75444,0.00213,-0.16625,0.15159,0.73513,0.23344,0.31821,-0.01955,-0.06119
